City,Building,SpaceHeating,DHW,Total
Chicago,StripMall,1497.556168,0,1497.556168
Chicago,Supermarket,3696.211295,24.4292392,3909.375097
Chicago,Warehouse,2256.477231,0,2256.477231
Chicago,FlatLoad,3258.766323,611.6276445,4174.092459
Duluth,FastFoodRest,738.1353595,98.10641517,1370.727811
Duluth,FullServiceRest,1400.36692,306.4772907,2465.96973
Duluth,Hospital,14179.84149,874.2611723,16341.63261
Duluth,LargeHotel,7781.901276,8484.906093,17440.82076
Duluth,LargeOffice,12504.64187,290.0193773,12794.66125
Duluth,MediumOffice,468.2112216,40.92475821,509.1359798
Duluth,MidriseApartment,2204.85149,360.161261,2565.012751
Duluth,Outpatient,3774.323313,53.53681127,4006.492486
Duluth,PrimarySchool,3160.120072,211.2386551,3593.470483
Duluth,RetailStore,2298.824292,0,2298.824292
Duluth,SecondarySchool,14468.64346,543.3733772,15346.96791
Duluth,SmallHotel,772.5386662,479.7414481,1431.871342
Duluth,SmallOffice,155.8350887,11.79316054,167.6282492
Duluth,StripMall,2411.847491,0,2411.847491
Duluth,Supermarket,5587.977185,27.3451629,5804.056912
Duluth,Warehouse,3962.122014,0,3962.122014
Duluth,FlatLoad,4741.886326,736.3678114,5781.952629
Fairbanks,FastFoodRest,1245.360828,108.5335945,1888.380458
Fairbanks,FullServiceRest,2209.293209,341.1572799,3309.576008
Fairbanks,Hospital,20759.04268,975.1062178,23021.67884
Fairbanks,LargeHotel,12298.7791,9600.267161,23073.05964
Fairbanks,LargeOffice,23214.51532,327.8820873,23542.3974
Fairbanks,MediumOffice,949.8812392,45.32138512,995.2026243
Fairbanks,MidriseApartment,3398.039504,407.3910855,3805.430589
Fairbanks,Outpatient,4824.076323,59.6203514,5062.329037
Fairbanks,PrimarySchool,6341.861225,234.2595741,6798.232554
Fairbanks,RetailStore,3869.670979,0,3869.670979
Fairbanks,SecondarySchool,25619.14927,604.6838786,26558.78423
Fairbanks,SmallHotel,1264.41064,535.2525234,1979.254392
Fairbanks,SmallOffice,297.0859301,12.23744003,309.3233701
Fairbanks,StripMall,3934.89178,0,3934.89178
Fairbanks,Supermarket,8515.422039,29.53958045,8733.696183
Fairbanks,Warehouse,6882.651268,0,6882.651268
Fairbanks,FlatLoad,7851.508208,830.07826,8985.28496
Helena,FastFoodRest,468.8276835,90.44011877,1093.753838
Helena,FullServiceRest,934.8994934,280.9757902,1975.000803
Helena,Hospital,10760.57411,800.0940058,12848.19807
Helena,LargeHotel,5554.910785,7665.023574,14393.94775
Helena,LargeOffice,7373.056709,262.1461576,7635.202867
Helena,MediumOffice,239.8330306,37.68905029,277.5220809
Helena,MidriseApartment,1531.102079,325.4421541,1856.544233
Helena,Outpatient,3390.42972,49.09222188,3618.154304
Helena,PrimarySchool,2097.777112,193.4573283,2513.346196
Helena,RetailStore,1494.85988,0,1494.85988
Helena,SecondarySchool,9535.484059,494.7393735,10365.17451
Helena,SmallHotel,499.8599293,438.9398731,1118.39103
Helena,SmallOffice,98.85818175,11.46564268,110.3238244
Helena,StripMall,1604.004397,0,1604.004397
Helena,Supermarket,3948.533805,25.72866824,4162.997037
Helena,Warehouse,2504.784991,0,2504.784991
Helena,FlatLoad,3252.362248,667.2021224,4223.262863
Houston,FastFoodRest,85.49111065,62.56835989,682.5455067
Houston,FullServiceRest,199.7942842,188.292817,1147.21262
Houston,Hospital,8732.10385,530.6352726,10550.26907
Houston,LargeHotel,1307.035548,4685.666667,7166.715602
Houston,LargeOffice,2229.971744,160.8917808,2390.863525
Houston,MediumOffice,16.25994314,25.9266894,42.18663254
Houston,MidriseApartment,386.0269973,199.2544787,585.2814759
Houston,Outpatient,2829.324307,32.87691943,3040.833589
Houston,PrimarySchool,469.2532935,128.0705362,819.435585
Houston,RetailStore,289.0470815,0,289.0470815
Houston,SecondarySchool,2011.167897,314.7654465,2660.884422
Houston,SmallHotel,108.9825885,290.6293673,579.2031836
Houston,SmallOffice,19.55157672,10.27839347,29.82997019
Houston,StripMall,292.2323539,0,292.2323539
Houston,Supermarket,984.7374347,19.86608717,1193.338085
Houston,Warehouse,475.9377273,0,475.9377273
Houston,FlatLoad,1277.307359,415.6076759,1996.613527
LasVegas,FastFoodRest,100.0877773,63.63848459,698.2122981
LasVegas,FullServiceRest,247.2179132,191.8494897,1198.192922
LasVegas,Hospital,9100.302056,540.9697668,10928.80177
LasVegas,LargeHotel,1500.581408,4800.331564,7474.926359
LasVegas,LargeOffice,2479.152321,164.7154124,2643.867733
LasVegas,MediumOffice,5.220181581,26.36796732,31.5881489
LasVegas,MidriseApartment,487.4312285,204.1120165,691.5432451
LasVegas,Outpatient,2924.822046,33.48190098,3136.936309
LasVegas,PrimarySchool,499.6562223,131.9651451,853.7331228
LasVegas,RetailStore,386.0185744,0,386.0185744
LasVegas,SecondarySchool,2277.741065,327.441087,2940.13323
LasVegas,SmallHotel,138.4427074,296.3578765,614.3918116
LasVegas,SmallOffice,19.16330622,10.32392915,29.48723537
LasVegas,StripMall,389.3049428,0,389.3049428
LasVegas,Supermarket,1479.302604,20.08676069,1688.123929
LasVegas,Warehouse,579.7671638,0,579.7671638
LasVegas,FlatLoad,1413.38822,425.7275876,2142.8143
LosAngeles,FastFoodRest,40.90390152,69.63212501,645.0220627
LosAngeles,FullServiceRest,97.94277036,211.7827529,1068.851042
LosAngeles,Hospital,10346.1713,598.9350422,12232.63629
LosAngeles,LargeHotel,707.848762,5440.174033,7322.036182
LosAngeles,LargeOffice,1458.148818,186.6199083,1644.768726
LosAngeles,MediumOffice,0.123420097,28.91483286,29.03825295
LosAngeles,MidriseApartment,265.2851759,231.2153249,496.5005008
LosAngeles,Outpatient,3417.120585,37.00823296,3632.76118
LosAngeles,PrimarySchool,318.7360098,142.8059487,683.6537138
LosAngeles,RetailStore,175.104083,0,175.104083
LosAngeles,SecondarySchool,1198.276619,352.7467563,1885.974455
LosAngeles,SmallHotel,72.42852638,328.193553,580.2133072
LosAngeles,SmallOffice,5.898878347,10.58011717,16.47899552
LosAngeles,StripMall,193.1873027,0,193.1873027
LosAngeles,Supermarket,1040.273464,21.35337379,1250.361401
LosAngeles,Warehouse,323.9669782,0,323.9669782
LosAngeles,FlatLoad,1228.838537,478.7476251,2011.284655
Miami,FastFoodRest,5.426780867,53.47209411,593.3849112
Miami,FullServiceRest,12.03181471,158.0518043,929.2091381
Miami,Hospital,6248.413294,442.7295435,7978.672786
Miami,LargeHotel,198.0691407,3713.248373,5085.330901
Miami,LargeOffice,168.9731637,127.9412792,296.9144429
Miami,MediumOffice,0.036985655,22.09603477,22.13302043
Miami,MidriseApartment,38.70606161,158.0580017,196.7640633
Miami,Outpatient,2559.185872,27.60091429,2765.419148
Miami,PrimarySchool,49.78021153,105.3179165,377.2098833
Miami,RetailStore,12.12015432,0,12.12015432
Miami,SecondarySchool,203.5185485,250.1299246,788.5995519
Miami,SmallHotel,9.098564901,242.232695,430.9224877
Miami,SmallOffice,0.312524873,9.891779415,10.20430429
Miami,StripMall,20.73216748,0,20.73216748
Miami,Supermarket,101.2785324,17.94985187,307.9629477
Miami,Warehouse,56.0796017,0,56.0796017
Miami,FlatLoad,605.2352137,333.0450133,1241.978719
Minneapolis,FastFoodRest,588.8854722,89.48929949,1212.860808
Minneapolis,FullServiceRest,1121.229499,277.8184269,2158.173445
Minneapolis,Hospital,13031.2313,790.9262388,15109.68748
Minneapolis,LargeHotel,6359.946704,7563.607619,15097.56771
Minneapolis,LargeOffice,10199.27913,258.6874644,10457.96659
Minneapolis,MediumOffice,394.1525556,37.28641454,431.4389702
Minneapolis,MidriseApartment,1814.148381,321.1473562,2135.295737
Minneapolis,Outpatient,3661.146223,48.51884975,3888.297435
Minneapolis,PrimarySchool,2600.964302,191.9480118,3015.024069
Minneapolis,RetailStore,1869.810629,0,1869.810629
Minneapolis,SecondarySchool,11963.32386,491.5554097,12789.83035
Minneapolis,SmallHotel,618.0427339,433.8738637,1231.507825
Minneapolis,SmallOffice,128.1252535,11.42620649,139.55146
Minneapolis,StripMall,1952.731917,0,1952.731917
Minneapolis,Supermarket,4529.776664,25.53218144,4744.043408
Minneapolis,Warehouse,3231.223746,0,3231.223746
Minneapolis,FlatLoad,4004.001148,658.8635839,4966.563224
Phoenix,FastFoodRest,57.89972381,57.34025418,649.7260142
Phoenix,FullServiceRest,147.2569493,170.9086319,1077.2911
Phoenix,Hospital,9382.021026,480.098265,11149.64924
Phoenix,LargeHotel,896.790817,4127.191046,6197.99525
Phoenix,LargeOffice,1584.061452,141.8507451,1725.912197
Phoenix,MediumOffice,1.922551528,23.71397275,25.63652428
Phoenix,MidriseApartment,290.9887152,175.5949563,466.5836715
Phoenix,Outpatient,3076.340876,29.83372212,3284.80696
Phoenix,PrimarySchool,305.573525,116.811664,644.4969443
Phoenix,RetailStore,208.6633058,0,208.6633058
Phoenix,SecondarySchool,1400.638544,285.2339344,2020.823557
Phoenix,SmallHotel,83.98084516,262.8487714,526.4208443
Phoenix,SmallOffice,9.988210938,10.05557471,20.04378565
Phoenix,StripMall,230.160607,0,230.160607
Phoenix,Supermarket,972.3008295,18.7637822,1179.799175
Phoenix,Warehouse,362.4224928,0,362.4224928
Phoenix,FlatLoad,1188.188154,368.7653325,1860.651979
SanFrancisco,FastFoodRest,127.223287,77.13092952,738.8402527
SanFrancisco,FullServiceRest,362.4864589,236.7180594,1358.330037
SanFrancisco,Hospital,11570.9155,671.40531,13529.85076
SanFrancisco,LargeHotel,1713.362967,6241.842643,9129.218997
SanFrancisco,LargeOffice,2690.1191,213.8445094,2903.963609
SanFrancisco,MediumOffice,3.815967066,32.07909301,35.89506008
SanFrancisco,MidriseApartment,648.4472798,265.1697301,913.6170099
SanFrancisco,Outpatient,3299.053952,41.35500136,3519.041315
SanFrancisco,PrimarySchool,818.2159102,160.4507431,1200.778409
SanFrancisco,RetailStore,569.8081034,0,569.8081034
SanFrancisco,SecondarySchool,3414.148347,401.3956549,4150.495081
SanFrancisco,SmallHotel,189.0244446,368.0979112,736.7135836
SanFrancisco,SmallOffice,27.53039453,10.90004379,38.43043831
SanFrancisco,StripMall,526.2320428,0,526.2320428
SanFrancisco,Supermarket,2301.616069,22.9292287,2513.279862
SanFrancisco,Warehouse,675.6758453,0,675.6758453
SanFrancisco,FlatLoad,1808.604729,546.4574286,2658.76065
Seattle,FastFoodRest,255.5992711,81.80231236,871.8876197
Seattle,FullServiceRest,627.5634984,252.2609525,1638.94997
Seattle,Hospital,11935.15729,716.6111323,13939.29837
Seattle,LargeHotel,3343.683348,6741.736717,11259.43345
Seattle,LargeOffice,5266.970348,230.8057849,5497.776133
Seattle,MediumOffice,28.97979768,34.04746055,63.02725823
Seattle,MidriseApartment,1117.546547,286.3412104,1403.887757
Seattle,Outpatient,3468.128914,44.07342164,3690.834698
Seattle,PrimarySchool,1263.541878,172.0233322,1657.676965
Seattle,RetailStore,952.2758742,0,952.2758742
Seattle,SecondarySchool,6367.850187,434.0806311,7136.881897
Seattle,SmallHotel,310.8087307,392.968915,883.3688735
Seattle,SmallOffice,49.34878545,11.09863592,60.44742137
Seattle,StripMall,969.1074739,0,969.1074739
Seattle,Supermarket,3004.184493,23.91178737,3216.830844
Seattle,Warehouse,1137.398514,0,1137.398514
Seattle,FlatLoad,2506.13406,588.8601433,3398.692695
